CASE_STATUS,AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,WORKSITE_STATE,SWA_NAME,AGENT_ATTORNEY_CITY,WORKSITE_CITY,AGENT_ATTORNEY_STATE,CITY_MATCH,STATE_MATCH,WORK_DAY_LENGTH,DAYTIME_WORK,HAS_OVERTIME
1,1,37,56,4,1,seasonal,40.0,15.73,0.0,none,0.0,0.0,pennsylvania,0,bay city,paoli,texas,different,different,8.5,1.0,1
1,1,37,56,15,0,peakload,40.0,12.9,0.0,none,0.0,0.0,south carolina,0,bay city,charleston,texas,different,different,10.0,1.0,1
1,1,45,11,100,1,peakload,40.0,12.0,0.0,none,0.0,3.0,oregon,0,coeur d'alene,central point,idaho,different,different,8.5,1.0,1
1,1,37,56,10,1,peakload,40.0,15.17,0.0,none,0.0,0.0,colorado,0,bay city,denver,texas,different,different,8.5,1.0,1
1,1,37,23,20,1,seasonal,40.0,14.55,0.0,none,0.0,6.0,nebraska,0,farmers branch,lincoln,texas,different,different,8.5,1.0,1
1,0,35,72,12,1,seasonal,40.0,11.46,0.0,none,0.0,12.0,wisconsin,0,no attorney representation,hager city,no attorney representation,no_rep,no_rep,8.0,1.0,1
1,1,51,31,200,1,seasonal,35.0,9.03,0.0,none,0.0,0.0,north carolina,0,amherst,columbia,virginia,different,different,9.0,1.0,1
1,1,37,56,20,1,peakload,35.0,13.53,0.0,none,0.0,0.0,ohio,0,frisco,huber heights,texas,different,different,11.0,1.0,1
1,1,43,72,3,1,peakload,35.0,11.22,0.0,none,0.0,6.0,south carolina,0,frisco,hilton head island,texas,different,different,8.0,1.0,1
1,0,37,71,10,1,seasonal,40.0,14.08,0.0,high school/ged ,0.0,0.0,virginia,0,no attorney representation,springfield,no attorney representation,no_rep,no_rep,8.0,1.0,1
1,1,37,11,60,1,peakload,40.0,14.05,0.0,high school/ged ,0.0,3.0,illinois,0,tulsa,libertyville,oklahoma,different,different,9.0,1.0,1
1,1,37,56,2,1,seasonal,40.0,11.47,0.0,none,0.0,0.0,west virginia,0,mcminnville,wellsburg,tennessee,different,different,8.0,1.0,1
0,1,37,56,175,1,seasonal,40.0,18.87,0.0,none,0.0,0.0,tennessee,0,west lake hills,memphis,texas,different,different,9.0,1.0,1
1,1,37,56,50,1,seasonal,40.0,13.52,0.0,none,0.0,0.0,utah,0,pleasant grove,pleasant grove,utah,same,same,9.0,1.0,1
1,1,37,56,45,1,seasonal,40.0,9.86,0.0,none,0.0,0.0,arkansas,0,coeur d' alene,de queen,idaho,different,different,8.0,1.0,1
1,1,45,11,30,1,peakload,40.0,11.96,0.0,none,0.0,0.0,oregon,0,coeur d'alene,bend,idaho,different,different,9.0,1.0,1
1,1,37,56,18,1,seasonal,40.0,13.52,0.0,none,0.0,0.0,utah,0,pleasant grove,lindon,utah,different,same,9.0,1.0,0
1,1,35,72,8,1,peakload,35.0,9.59,0.0,none,0.0,1.0,south carolina,0,frisco,hilton head island,texas,different,different,8.5,1.0,1
1,1,47,32,10,1,peakload,40.0,18.04,0.0,none,0.0,0.0,minnesota,0,ames,montrose,iowa,different,different,10.5,0.0,1
1,1,51,56,50,1,seasonal,40.0,12.25,0.0,none,0.0,3.0,new jersey,0,jamaica,wildwood,new york,different,different,12.5,0.0,1
1,0,35,72,8,1,seasonal,40.0,15.17,0.0,none,0.0,0.0,massachusetts,0,no attorney representation,provincetown,no attorney representation,no_rep,no_rep,14.0,0.0,1
1,1,47,23,3,1,seasonal,40.0,17.25,0.0,none,0.0,1.0,iowa,0,ames,marcus,iowa,different,same,10.5,1.0,1
1,1,37,56,8,1,seasonal,40.0,15.73,0.0,none,0.0,0.0,pennsylvania,0,west chester,west chester,pennsylvania,same,same,9.0,1.0,1
1,1,37,56,10,1,peakload,35.0,13.72,0.0,none,0.0,0.0,michigan,1,valdosta,clinton township,georgia,different,different,8.0,1.0,0
1,1,51,56,130,1,seasonal,40.0,13.07,0.0,none,0.0,3.0,massachusetts,0,jamaica,hyannis,new york,different,different,12.5,0.0,1
1,1,37,72,20,1,seasonal,40.0,11.56,0.0,none,0.0,3.0,maine,0,jamaica,south portland,new york,different,different,8.0,1.0,1
1,1,51,56,60,1,seasonal,40.0,13.49,0.0,none,0.0,3.0,new hampshire,0,jamaica,keene,new york,different,different,12.5,0.0,1
1,1,45,56,4,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,iowa,0,ames,ames,iowa,same,same,10.5,1.0,1
1,1,39,71,45,1,seasonal,35.0,8.55,0.0,none,0.0,0.0,pennsylvania,0,annapolis,dover,maryland,different,different,7.0,0.0,1
1,1,37,56,10,1,seasonal,40.0,12.34,0.0,none,0.0,1.0,missouri,0,norman,eldon,oklahoma,different,different,10.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,12.16,0.0,none,0.0,0.0,south carolina,0,coeur d'alene,greenville,idaho,different,different,10.5,1.0,1
1,1,37,72,50,1,peakload,35.0,11.5,0.0,none,0.0,3.0,south carolina,0,frisco,hilton head island,texas,different,different,8.0,1.0,1
1,1,37,56,45,1,peakload,40.0,13.83,0.0,none,0.0,0.0,ohio,0,twinsburg,columbus,ohio,different,same,8.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,12.03,0.0,none,0.0,0.0,alabama,0,coeur d'alene,huntsville,idaho,different,different,8.5,1.0,1
1,1,37,72,4,1,peakload,35.0,12.0,0.0,none,0.0,3.0,new york,0,frisco,lake george,texas,different,different,8.0,1.0,1
1,1,37,71,12,1,seasonal,35.0,14.07,0.0,none,0.0,0.0,utah,0,frisco,kamas,texas,different,different,8.0,1.0,1
0,1,47,23,4,1,seasonal,40.0,15.86,0.0,none,0.0,0.0,south dakota,0,sioux falls,sioux falls,south dakota,same,same,11.0,1.0,1
1,1,35,72,10,1,seasonal,35.0,11.35,0.0,none,0.0,0.0,michigan,0,minneapolis,mackinac island,minnesota,different,different,8.0,1.0,1
1,1,37,56,40,1,seasonal,40.0,15.73,0.0,none,0.0,0.0,colorado,0,windsor,henderson,colorado,different,same,10.0,1.0,1
1,1,49,72,5,1,seasonal,35.0,16.33,0.0,none,0.0,0.0,michigan,0,minneapolis,mackinac island,minnesota,different,different,8.5,1.0,1
1,1,39,11,8,1,peakload,40.0,11.97,0.0,none,0.0,0.0,new jersey,0,bay city,chester,texas,different,different,12.0,1.0,1
1,1,53,48,20,1,peakload,40.0,15.03,0.0,none,1.0,0.0,virginia,0,bay city,springfield,texas,different,different,13.25,0.0,1
1,1,35,72,4,1,peakload,35.0,12.34,0.0,none,0.0,3.0,massachusetts,0,framingham,falmouth,massachusetts,different,same,7.0,1.0,1
1,0,37,56,5,1,seasonal,35.0,13.47,0.0,none,0.0,0.0,new jersey,0,no attorney representation,audubon,no attorney representation,no_rep,no_rep,13.0,0.0,1
1,1,37,56,8,1,seasonal,40.0,13.77,0.0,none,0.0,0.0,pennsylvania,0,lovingston,pittsburgh,virginia,different,different,8.5,1.0,1
1,1,37,56,20,1,seasonal,40.0,13.41,0.0,none,0.0,0.0,indiana,0,lovingston,carmel,virginia,different,different,8.75,1.0,1
1,1,37,56,50,1,peakload,40.0,15.73,0.0,none,0.0,0.0,pennsylvania,0,wylie,exton,texas,different,different,10.0,1.0,1
1,1,37,56,35,1,peakload,40.0,12.57,0.0,none,0.0,0.0,florida,0,charlottesville,sarasota,virginia,different,different,10.5,1.0,1
1,1,37,56,150,1,seasonal,40.0,15.08,0.0,none,0.0,0.0,michigan,0,farmington hills,walled lake,michigan,different,same,13.0,0.0,1
1,1,37,56,15,1,peakload,35.0,12.73,0.0,none,0.0,0.0,north carolina,0,lovingston,conover,virginia,different,different,8.0,1.0,1
1,1,37,56,5,1,peakload,40.0,14.24,0.0,none,0.0,0.0,georgia,0,charlottesville,alpharetta,virginia,different,different,8.5,1.0,1
1,1,37,56,6,1,seasonal,40.0,14.64,0.0,none,0.0,3.0,maryland,0,charlottesville,bel air,virginia,different,different,8.5,1.0,1
1,1,37,56,12,1,peakload,40.0,15.39,0.0,none,0.0,0.0,maryland,0,charlottesville,woodbine,virginia,different,different,8.5,1.0,1
1,1,37,56,12,1,peakload,40.0,13.94,0.0,none,0.0,3.0,texas,0,lovingston,southlake,virginia,different,different,8.5,1.0,1
1,1,35,71,8,1,seasonal,40.0,14.2,0.0,none,0.0,3.0,new york,0,westbury,southampton,new york,different,same,13.0,0.0,1
1,1,37,56,40,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,ohio,0,lovingston,peninsula,virginia,different,different,8.5,1.0,1
1,1,51,21,10,1,peakload,40.0,14.48,0.0,none,0.0,0.0,pennsylvania,0,charlottesville,montrose,virginia,different,different,8.5,1.0,1
1,1,47,23,12,1,seasonal,40.0,15.64,0.0,none,0.0,0.0,michigan,0,charlottesville,rochester hills,virginia,different,different,9.0,1.0,1
1,1,45,56,8,1,peakload,40.0,10.38,0.0,none,0.0,3.0,virginia,0,charlottesville,norfolk,virginia,different,same,9.0,1.0,1
1,1,37,56,25,1,peakload,40.0,12.87,0.0,none,0.0,3.0,florida,0,lovingston,largo,virginia,different,different,9.0,1.0,1
1,1,53,23,5,1,peakload,40.0,26.26,5.0,none,0.0,12.0,nevada,0,charlottesville,reno,virginia,different,different,8.5,1.0,1
1,1,37,56,12,1,seasonal,40.0,14.52,0.0,none,0.0,3.0,missouri,0,lovingston,ballwin,virginia,different,different,8.5,1.0,1
1,1,35,71,3,1,seasonal,40.0,12.39,0.0,none,0.0,0.0,maine,0,charlottesville,west boothbay harbor,virginia,different,different,4.0,0.0,1
1,1,37,56,30,1,seasonal,40.0,12.46,0.0,none,0.0,0.0,virginia,0,lovingston,norfolk,virginia,different,same,8.5,1.0,1
1,1,47,23,10,1,seasonal,40.0,18.27,0.0,none,0.0,3.0,tennessee,0,lovingston,union city,virginia,different,different,8.5,1.0,1
1,1,37,56,21,1,peakload,40.0,14.73,0.0,none,0.0,0.0,kansas,0,lovingston,shawnee,virginia,different,different,8.5,1.0,1
1,1,37,56,5,1,peakload,40.0,13.68,0.0,none,0.0,0.0,utah,0,brooklyn,sandy,new york,different,different,9.0,1.0,1
1,1,37,56,6,1,seasonal,40.0,13.31,0.0,none,0.0,0.0,kentucky,0,lovingston,louisville,virginia,different,different,8.75,1.0,1
1,1,37,56,28,1,peakload,40.0,12.27,0.0,none,0.0,3.0,mississippi,0,lovingston,jackson,virginia,different,different,10.5,1.0,1
1,1,37,56,10,1,seasonal,40.0,13.77,0.0,none,0.0,3.0,pennsylvania,0,lovingston,pittsburgh,virginia,different,different,8.5,1.0,1
1,1,37,56,20,1,seasonal,40.0,15.59,0.0,none,0.0,3.0,illinois,0,lovingston,itasca,virginia,different,different,8.75,1.0,1
1,0,53,21,65,1,seasonal,40.0,12.79,0.0,none,0.0,0.0,idaho,0,no attorney representation,oakley,no attorney representation,no_rep,no_rep,9.0,1.0,0
1,1,37,56,50,1,peakload,40.0,14.24,0.0,none,0.0,0.0,georgia,0,charltotesville,smyrna,virginia,different,different,8.5,1.0,1
1,1,37,56,60,1,peakload,40.0,12.74,0.0,none,0.0,0.0,florida,0,charlottesville,kissimmee,virginia,different,different,8.5,1.0,1
1,1,37,56,27,1,peakload,40.0,12.87,0.0,none,0.0,0.0,florida,0,charlottesville,bradenton,virginia,different,different,8.5,1.0,1
1,1,37,56,9,1,seasonal,40.0,13.72,0.0,none,0.0,0.0,michigan,0,lovingston,utica,virginia,different,different,8.5,1.0,1
1,1,35,72,14,1,peakload,35.0,11.05,0.0,none,0.0,3.0,pennsylvania,0,frisco,skytop,texas,different,different,8.0,1.0,1
1,1,37,72,5,1,peakload,40.0,18.32,18.0,none,0.0,12.0,missouri,0,saint louis,branson,missouri,different,same,8.5,1.0,1
1,1,37,56,24,1,seasonal,40.0,13.18,0.0,none,0.0,0.0,ohio,0,lovingston,macedonia,virginia,different,different,8.5,1.0,1
1,1,27,32,10,1,seasonal,40.0,11.14,0.0,none,0.0,0.0,arkansas,0,lovingston,el dorado,virginia,different,different,9.0,1.0,1
1,1,35,71,6,1,seasonal,35.0,8.89,0.0,none,0.0,0.0,texas,0,frisco,conroe,texas,different,same,8.0,1.0,1
1,1,37,48,8,1,seasonal,35.0,12.78,0.0,none,0.0,0.0,michigan,0,minneapolis,mackinac island,minnesota,different,different,13.0,0.0,0
1,1,37,56,15,1,peakload,40.0,16.34,0.0,none,0.0,3.0,new york,0,lovingston,bridgehampton,virginia,different,different,9.0,1.0,1
1,1,37,72,8,1,peakload,35.0,11.96,0.0,none,0.0,3.0,minnesota,0,frisco,rochester,texas,different,different,9.0,1.0,1
1,1,37,56,5,1,seasonal,35.0,16.81,0.0,none,0.0,0.0,new york,0,new york,west harrison,new york,different,same,8.0,1.0,0
1,1,37,56,4,1,seasonal,35.0,16.16,0.0,none,0.0,0.0,new york,0,new york,mahopac,new york,different,same,8.0,1.0,0
1,1,39,72,7,1,peakload,35.0,8.61,0.0,none,0.0,0.0,south carolina,0,frisco,kiawah island,texas,different,different,8.0,1.0,1
1,0,37,56,50,1,seasonal,35.0,10.36,0.0,none,0.0,3.0,south carolina,0,no attorney representation,mt. pleasant,no attorney representation,no_rep,no_rep,8.0,1.0,1
1,1,37,56,30,1,seasonal,40.0,13.47,0.0,none,0.0,0.0,new jersey,0,lovingston,mullica hill,virginia,different,different,8.5,1.0,1
1,1,37,56,12,1,peakload,40.0,13.94,0.0,none,0.0,0.0,texas,0,bay city,keller,texas,different,same,9.0,1.0,1
1,1,37,22,2,1,seasonal,40.0,13.77,0.0,none,0.0,0.0,pennsylvania,0,mcminnville,cranberry township,tennessee,different,different,9.0,1.0,1
1,1,37,56,39,1,peakload,40.0,14.24,0.0,none,0.0,3.0,georgia,0,lovingston,stone mountain,virginia,different,different,8.5,1.0,1
1,1,37,56,60,1,peakload,40.0,12.9,0.0,none,0.0,3.0,south carolina,0,lovingston,ladson,virginia,different,different,8.5,1.0,1
1,1,37,56,17,1,seasonal,40.0,15.35,0.0,none,0.0,3.0,new jersey,0,lovingston,chesterfield,virginia,different,different,8.5,1.0,1
1,1,37,54,10,1,peakload,40.0,13.96,0.0,none,0.0,3.0,louisiana,0,lake charles,lake charles,louisiana,same,same,9.0,1.0,1
1,1,37,56,25,1,peakload,40.0,14.73,0.0,none,0.0,0.0,maryland,0,charlottesville,urbana,virginia,different,different,8.5,1.0,1
0,1,47,23,10,1,peakload,35.0,15.15,0.0,none,0.0,0.0,texas,0,wylie,denton,texas,different,same,9.0,1.0,1
1,1,37,56,52,1,seasonal,40.0,16.34,0.0,none,0.0,0.0,new york,0,new york,sag harbor,new york,different,same,8.5,1.0,1
0,1,47,23,300,1,one-time occurrence,40.0,27.82,0.0,high school/ged ,0.0,24.0,texas,0,austin,port arthur,texas,different,same,10.5,1.0,1
1,1,37,56,68,1,seasonal,40.0,13.41,0.0,none,0.0,0.0,indiana,0,lovingston,carmel,virginia,different,different,8.5,1.0,1
1,1,37,56,15,1,seasonal,40.0,13.52,0.0,none,0.0,0.0,utah,0,pleasant grove,pleasant grove ,utah,different,same,9.0,1.0,1
1,1,37,56,6,1,seasonal,40.0,16.98,0.0,none,0.0,3.0,new hampshire,0,coeur d' alene,hookset,idaho,different,different,10.0,1.0,1
1,1,37,56,4,1,seasonal,35.0,16.81,0.0,none,0.0,0.0,new york,0,new york,bedford hills,new york,different,same,8.0,1.0,0
1,1,47,23,8,1,peakload,40.0,13.54,0.0,none,0.0,0.0,virginia,0,amherst,cobbs creek,virginia,different,same,8.5,1.0,1
1,1,37,56,25,1,seasonal,40.0,15.08,0.0,none,0.0,0.0,michigan,0,charlottesville,livonia,virginia,different,different,8.5,1.0,1
1,1,53,33,30,1,peakload,40.0,12.0,0.0,none,0.0,0.0,texas,0,kansas city,carrollton,missouri,different,different,8.0,1.0,1
0,1,51,23,75,1,one-time occurrence,40.0,27.82,0.0,high school/ged ,0.0,24.0,texas,0,ames,port arthur,iowa,different,different,9.0,1.0,1
0,1,37,56,12,1,peakload,40.0,14.03,0.0,none,0.0,0.0,delaware,0,media,wilmington,pennsylvania,different,different,10.0,1.0,1
1,1,37,72,50,1,peakload,35.0,10.47,0.0,none,0.0,0.0,florida,0,atlanta,panama city beach,georgia,different,different,8.0,1.0,1
0,1,47,23,80,1,one-time occurrence,40.0,27.65,0.0,high school/ged ,0.0,24.0,texas,0,ames,beaumont,iowa,different,different,9.0,1.0,1
1,1,37,56,70,1,seasonal,35.0,14.73,0.0,none,0.0,0.0,kansas,0,lovingston,shawnee,virginia,different,different,7.75,1.0,1
1,1,37,56,50,1,peakload,35.0,13.94,0.0,none,0.0,0.0,texas,0,frisco,dallas,texas,different,same,8.75,1.0,1
1,0,37,56,5,1,seasonal,40.0,12.67,0.0,none,0.0,0.0,kansas,0,no attorney representation,topeka,no attorney representation,no_rep,no_rep,8.0,1.0,1
1,1,39,72,6,1,peakload,35.0,8.56,0.0,none,0.0,2.0,south carolina,0,frisco,hilton head island,texas,different,different,8.5,1.0,1
1,1,37,56,5,1,seasonal,40.0,14.73,0.0,none,0.0,0.0,kansas,0,lawrence,overland park,kansas,different,same,9.5,1.0,1
1,1,37,72,5,1,seasonal,35.0,15.24,0.0,none,0.0,0.0,massachusetts,0,edgartown,edgartown,massachusetts,same,same,7.0,1.0,0
1,1,37,56,25,1,peakload,40.0,15.39,0.0,none,0.0,0.0,maryland,0,washington,burtonsville,district of columbia,different,different,9.0,1.0,0
1,1,47,32,27,1,peakload,40.0,12.85,0.0,none,0.0,2.0,iowa,0,ames,story city,iowa,different,same,9.5,0.0,1
1,1,37,72,10,1,seasonal,40.0,11.56,0.0,none,0.0,0.0,maine,0,jamaica,south portland,new york,different,different,8.0,1.0,1
1,1,51,32,13,1,peakload,40.0,14.38,0.0,none,0.0,0.0,iowa,0,ames,story city,iowa,different,same,9.5,0.0,1
1,1,47,33,1,1,peakload,40.0,12.7,0.0,none,0.0,3.0,iowa,0,ames,johnston,iowa,different,same,8.5,1.0,1
1,1,39,71,10,1,seasonal,40.0,11.85,0.0,none,0.0,1.0,minnesota,0,norman,shakopee,oklahoma,different,different,12.0,1.0,1
1,1,37,56,17,1,peakload,40.0,16.81,0.0,none,0.0,0.0,new york,0,chevy chase,elmsford,maryland,different,different,8.0,1.0,1
1,1,37,56,107,1,peakload,35.0,11.83,0.0,none,0.0,0.0,alabama,0,frisco,bessemer,texas,different,different,8.75,1.0,1
1,1,37,56,7,1,peakload,40.0,13.7,0.0,none,0.0,0.0,ohio,0,twinsburg,valley city,ohio,different,same,8.0,1.0,1
1,1,33,72,4,1,seasonal,35.0,10.76,0.0,none,0.0,1.0,south carolina,0,frisco,myrtle beach,texas,different,different,9.0,1.0,1
1,1,51,72,24,1,peakload,35.0,9.52,0.0,none,0.0,1.0,south carolina,0,frisco,myrtle beach,texas,different,different,8.0,1.0,1
1,1,41,31,30,1,seasonal,40.0,12.81,0.0,none,0.0,0.0,california,0,coeur d'alene,palm springs,idaho,different,different,8.5,1.0,1
1,1,37,56,23,1,peakload,35.0,13.42,0.0,none,0.0,0.0,louisiana,0,wylie,baton rouge,texas,different,different,11.0,1.0,1
1,1,37,56,11,1,peakload,40.0,15.59,0.0,none,0.0,0.0,illinois,0,chevy chase,northbrook,maryland,different,different,8.0,1.0,1
1,0,37,72,4,1,seasonal,40.0,13.67,0.0,none,0.0,0.0,alaska,0,no attorney representation,healy,no attorney representation,no_rep,no_rep,8.0,1.0,1
1,1,37,56,4,1,seasonal,40.0,16.35,0.0,none,0.0,1.0,new york,0,westbury,uniondale,new york,different,same,8.0,1.0,1
1,1,37,56,8,1,peakload,35.0,13.94,0.0,none,0.0,0.0,texas,0,wylie,coppell,texas,different,same,9.0,1.0,1
1,1,45,11,27,1,seasonal,35.0,15.0,0.0,none,0.0,1.0,louisiana,0,miami,abbeville,florida,different,different,12.0,1.0,0
1,1,35,44,5,1,seasonal,35.0,11.38,0.0,none,0.0,0.0,michigan,0,minneapolis,mackinac island,minnesota,different,different,8.0,1.0,1
1,1,37,56,25,1,seasonal,40.0,13.48,0.0,none,0.0,0.0,colorado,0,windsor,colorado springs,colorado,different,same,10.5,1.0,1
1,1,37,56,40,1,peakload,40.0,15.17,0.0,none,0.0,0.0,colorado,0,bay city,littleton,texas,different,different,10.0,1.0,1
1,1,47,56,4,1,seasonal,40.0,17.26,0.0,none,0.0,0.0,new jersey,0,bay city,stockton,texas,different,different,8.0,1.0,1
1,1,37,56,10,1,peakload,40.0,16.81,0.0,none,0.0,0.0,new jersey,0,bay city,emerson,texas,different,different,9.0,1.0,1
1,1,33,71,30,1,seasonal,36.0,12.92,0.0,none,0.0,0.0,new jersey,0,owings mills,jackson,maryland,different,different,10.0,0.0,0
1,1,39,71,105,1,seasonal,36.0,11.72,0.0,high school/ged ,0.0,0.0,new jersey,0,owings mills,jackson,maryland,different,different,10.0,0.0,0
1,1,37,56,6,1,seasonal,40.0,13.41,0.0,none,0.0,0.0,indiana,0,bay city,indianapolis,texas,different,different,9.0,1.0,1
1,1,37,56,250,1,peakload,40.0,15.17,0.0,none,0.0,0.0,colorado,0,bay city,aurora,texas,different,different,9.0,1.0,1
1,1,43,72,7,1,peakload,35.0,11.99,0.0,none,0.0,3.0,maine,0,framingham,ogunquit,massachusetts,different,different,7.0,1.0,1
1,1,37,56,25,1,peakload,40.0,15.17,0.0,none,0.0,0.0,colorado,0,bay city,denver,texas,different,different,10.5,1.0,1
1,1,37,56,4,1,peakload,40.0,11.86,0.0,none,0.0,0.0,virginia,0,bay city,sandy level,texas,different,different,10.0,1.0,1
1,1,37,56,20,1,seasonal,40.0,14.49,0.0,none,0.0,0.0,wisconsin,0,bay city,salem,texas,different,different,12.0,1.0,1
1,1,37,56,12,1,peakload,40.0,12.56,0.0,none,0.0,0.0,tennessee,0,bay city,lebanon,texas,different,different,9.0,1.0,1
1,1,37,56,10,1,peakload,40.0,16.81,0.0,none,0.0,0.0,new jersey,0,bay city,kinnelon,texas,different,different,8.5,1.0,1
1,1,37,72,12,1,seasonal,35.0,11.66,0.0,none,0.0,3.0,vermont,0,framingham,vergennes,massachusetts,different,different,7.0,1.0,1
1,1,37,72,40,1,seasonal,40.0,10.5,0.0,none,0.0,0.0,south dakota,0,westbury,sioux falls,new york,different,different,12.0,1.0,1
1,1,37,56,15,1,seasonal,40.0,15.02,0.0,none,0.0,0.0,south dakota,0,garden ridge,miller,texas,different,different,9.0,1.0,1
0,1,47,23,100,1,one-time occurrence,40.0,30.57,1.0,high school/ged ,0.0,60.0,georgia,0,los angeles,waynesboro,california,different,different,8.0,1.0,1
1,1,37,56,12,1,peakload,40.0,12.61,0.0,none,0.0,0.0,virginia,0,austin,boones mill,texas,different,different,8.5,1.0,1
1,1,37,56,6,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,missouri,0,bay city,st. charles,texas,different,different,8.0,1.0,1
1,1,37,56,22,1,seasonal,40.0,14.97,0.0,none,0.0,0.0,iowa,0,bay city,marion,texas,different,different,9.0,1.0,1
1,1,37,72,5,1,peakload,35.0,14.58,0.0,none,0.0,3.0,massachusetts,0,framingham,chatham,massachusetts,different,same,7.0,1.0,1
1,1,37,72,6,1,peakload,35.0,13.0,0.0,none,0.0,0.0,minnesota,0,minneapolis,lutsen,minnesota,different,same,7.0,1.0,1
1,1,37,56,8,1,peakload,40.0,14.24,0.0,none,0.0,0.0,georgia,0,bay city,hiram,texas,different,different,9.0,1.0,1
1,1,37,56,25,1,seasonal,40.0,16.81,0.0,none,0.0,0.0,new jersey,0,bay city,manalapan,texas,different,different,9.0,1.0,1
1,1,37,56,15,1,peakload,40.0,13.77,0.0,none,0.0,0.0,pennsylvania,0,bay city,cuddy,texas,different,different,9.0,1.0,1
1,1,37,56,10,1,seasonal,40.0,13.72,0.0,none,0.0,0.0,michigan,0,bay city,allenton,texas,different,different,8.5,1.0,1
1,1,37,56,40,1,peakload,35.0,12.9,0.0,none,0.0,0.0,south carolina,0,amherst,awendaw,virginia,different,different,9.0,1.0,1
1,1,37,56,25,1,peakload,40.0,12.89,0.0,none,0.0,0.0,virginia,0,bay city,glade hill,texas,different,different,10.5,1.0,1
1,1,37,56,4,1,seasonal,40.0,15.73,0.0,none,0.0,0.0,pennsylvania,0,lovingston,willow grove,virginia,different,different,8.5,1.0,1
1,1,37,56,15,1,peakload,35.0,12.15,0.0,none,0.0,3.0,south carolina,0,amherst,pendleton,virginia,different,different,10.0,1.0,1
1,1,37,56,55,1,seasonal,35.0,14.0,4.0,none,0.0,3.0,illinois,0,charlottesville,wauconda,virginia,different,different,7.5,1.0,1
1,1,37,56,25,1,peakload,40.0,13.68,0.0,none,0.0,0.0,utah,0,bay city,bluffdale,texas,different,different,9.0,1.0,1
1,1,53,48,10,1,peakload,40.0,20.06,0.0,none,0.0,0.0,massachusetts,0,bay city,medford,texas,different,different,8.0,1.0,1
1,1,47,23,7,1,peakload,40.0,20.67,0.0,none,0.0,0.0,colorado,0,bay city,pagosa springs,texas,different,different,9.0,1.0,1
1,1,51,31,23,1,seasonal,35.0,12.13,0.0,none,0.0,0.0,virginia,0,amherst,lottsburg,virginia,different,same,9.0,1.0,1
1,1,53,48,25,1,peakload,40.0,16.66,0.0,none,0.0,0.0,massachusetts,0,bay city,stoughton,texas,different,different,9.0,1.0,1
1,1,37,56,24,1,seasonal,35.0,15.73,0.0,none,0.0,0.0,pennsylvania,0,amherst,lansdale,virginia,different,different,8.5,1.0,1
1,1,37,56,15,1,seasonal,40.0,16.81,0.0,none,0.0,0.0,new jersey,0,bay city,bergenfield,texas,different,different,9.0,1.0,1
1,1,37,56,13,1,peakload,40.0,14.03,0.0,none,0.0,0.0,new jersey,0,bay city,pedricktown,texas,different,different,9.0,1.0,1
1,1,43,72,7,1,seasonal,35.0,15.04,0.0,none,0.0,3.0,massachusetts,0,framingham,nantucket,massachusetts,different,same,7.0,1.0,1
1,1,37,71,10,1,peakload,40.0,12.62,0.0,none,0.0,0.0,georgia,0,bay city,richmond hill,texas,different,different,8.5,1.0,1
1,1,37,56,29,1,peakload,40.0,16.81,0.0,none,0.0,0.0,new jersey,0,bay city,manalapan,texas,different,different,9.0,1.0,0
1,1,37,56,28,1,seasonal,40.0,15.1,0.0,none,0.0,0.0,new york,0,bay city,victor,texas,different,different,9.0,1.0,1
