CASE_STATUS,AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,SWA_NAME,AGENT_ATTORNEY_CITY,WORKSITE_CITY,AGENT_ATTORNEY_STATE,WORKSITE_STATE,HOURLY_WORK_SCHEDULE_AM,HOURLY_WORK_SCHEDULE_PM,OVERTIME_RATE_FROM,OVERTIME_RATE_TO
1,1,37,56,4,1,seasonal,35.0,17.05,0.0,none,0.0,0.0,0,minneapolis,inver grove heights,minnesota,minnesota,07:00:00,17:00:00,25.58,25.58
1,1,37,56,15,1,peakload,35.0,13.72,0.0,none,0.0,0.0,0,wylie,wixom,texas,michigan,08:00:00,17:00:00,20.58,20.58
1,1,37,56,55,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,wylie,krum,texas,texas,07:00:00,18:00:00,20.91,20.91
1,1,37,56,4,1,seasonal,40.0,15.24,0.0,none,0.0,2.0,0,hudson,stephentown,new york,new york,08:00:00,17:30:00,22.86,22.86
1,1,37,56,8,1,seasonal,40.0,15.35,0.0,none,0.0,0.0,0,wylie,levittown,texas,pennsylvania,08:00:00,16:00:00,23.03,23.03
1,1,37,56,30,1,seasonal,40.0,12.92,0.0,none,0.0,0.0,0,st. louis,nixa,missouri,missouri,08:00:00,17:00:00,19.38,19.38
1,1,37,56,20,1,seasonal,40.0,21.17,0.0,none,0.0,0.0,0,west lake hills,birmingham,texas,alabama,07:00:00,16:00:00,31.76,31.76
1,1,37,56,20,1,seasonal,40.0,11.83,0.0,none,0.0,0.0,0,west lake hills,birmingham,texas,alabama,07:00:00,16:00:00,17.75,17.75
1,1,53,31,26,1,peakload,35.0,8.68,0.0,none,0.0,0.0,0,amherst,grantsboro,virginia,north carolina,06:00:00,14:00:00,13.02,13.02
1,1,37,56,18,1,peakload,35.0,11.56,0.0,none,0.0,0.0,0,frisco,macon,texas,georgia,06:15:00,18:00:00,17.34,17.34
1,1,37,56,20,1,seasonal,35.0,13.91,0.0,none,0.0,0.0,0,frisco,fairfield,texas,ohio,07:00:00,17:00:00,20.87,20.87
1,1,35,72,20,1,peakload,35.0,13.0,0.0,none,0.0,3.0,0,frisco,bluffton,texas,south carolina,05:00:00,13:00:00,19.5,19.5
1,1,37,56,7,1,peakload,40.0,15.39,0.0,none,0.0,0.0,0,bay city,vienna,texas,virginia,07:00:00,18:00:00,23.09,23.09
1,1,37,71,18,1,seasonal,35.0,12.15,0.0,none,0.0,3.0,0,clinton,landrum,north carolina,south carolina,07:00:00,15:00:00,18.23,18.23
1,1,51,31,9,1,peakload,35.0,9.65,0.0,none,0.0,0.0,0,new roads,maurice,louisiana,louisiana,07:00:00,16:00:00,14.48,14.48
1,1,37,56,57,1,seasonal,35.0,14.24,0.0,none,0.0,0.0,0,clinton,suwanee,north carolina,georgia,07:00:00,15:00:00,21.36,21.36
1,1,37,55,40,1,peakload,40.0,12.56,0.0,none,0.0,2.0,0,austin,lavergne,texas,tennessee,06:00:00,14:30:00,18.84,25.5
1,1,47,23,45,1,seasonal,40.0,12.79,0.0,none,0.0,0.0,0,omaha,lincoln,nebraska,nebraska,08:00:00,17:00:00,19.19,19.19
1,1,37,56,24,1,seasonal,40.0,17.05,0.0,high school/ged ,0.0,3.0,0,tulsa,buffalo,oklahoma,minnesota,08:00:00,17:00:00,25.58,25.58
1,1,37,56,75,1,peakload,40.0,13.23,0.0,none,0.0,0.0,0,amherst,charlotte,virginia,north carolina,06:30:00,15:30:00,19.85,19.85
1,1,37,56,13,1,peakload,40.0,17.05,0.0,none,0.0,0.0,0,tulsa,loretto,oklahoma,minnesota,08:00:00,17:00:00,25.58,25.58
1,1,37,56,15,1,peakload,40.0,12.92,0.0,none,0.0,0.0,0,cherry hill,oklahoma city,new jersey,oklahoma,07:00:00,17:00:00,19.38,19.38
1,1,47,23,45,1,peakload,35.0,17.31,0.0,none,0.0,3.0,0,denver,basalt,colorado,colorado,07:00:00,14:30:00,25.97,25.97
1,1,37,56,10,1,peakload,40.0,12.49,0.0,none,0.0,0.0,0,tulsa,springdale,oklahoma,arkansas,08:00:00,17:00:00,18.74,18.74
1,1,37,11,17,1,peakload,40.0,17.05,0.0,none,0.0,3.0,0,tulsa,woodbury,oklahoma,minnesota,08:00:00,17:00:00,27.58,27.58
1,1,37,56,8,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,0,issaquah,chardon,washington,ohio,08:00:00,17:00:00,20.55,20.55
1,1,37,72,5,1,seasonal,35.0,14.79,0.0,none,0.0,1.0,0,north bay village,bar harbor,florida,maine,07:00:00,15:00:00,22.19,22.19
1,1,37,56,17,1,peakload,35.0,13.94,0.0,none,0.0,0.0,0,wylie,wylie,texas,texas,07:00:00,17:00:00,20.91,20.91
1,1,35,72,6,1,peakload,40.0,11.25,0.0,none,0.0,3.0,0,tulsa,medora,oklahoma,north dakota,06:00:00,22:00:00,16.88,16.88
1,1,53,48,35,1,peakload,40.0,15.33,0.0,high school/ged ,0.0,0.0,0,cherry hill,hyattsville,new jersey,maryland,07:00:00,16:00:00,23.0,23.0
1,1,37,56,15,1,peakload,40.0,13.41,0.0,high school/ged ,0.0,3.0,0,tulsa,indianapolis,oklahoma,indiana,07:00:00,17:30:00,20.12,20.12
1,1,37,56,10,1,peakload,35.0,11.97,0.0,none,0.0,3.0,0,amherst,columbia,virginia,south carolina,07:00:00,18:00:00,17.96,17.96
1,1,37,72,12,1,peakload,35.0,11.15,0.0,none,0.0,1.0,0,north bay village,ogunquit,florida,maine,07:00:00,15:00:00,16.73,16.73
1,0,37,72,15,1,peakload,35.0,11.12,0.0,none,0.0,0.0,0,no attorney representation,estes park,no attorney representation,colorado,08:30:00,15:30:00,0.0,0.0
1,1,37,56,5,1,peakload,35.0,13.42,0.0,none,0.0,0.0,0,livingston,baton rouge,louisiana,louisiana,06:30:00,15:00:00,20.13,20.13
1,1,37,56,10,1,peakload,35.0,13.42,0.0,none,0.0,0.0,0,livingston,baton rouge,louisiana,louisiana,06:30:00,15:00:00,20.13,20.13
1,0,35,72,8,1,seasonal,40.0,13.31,0.0,none,0.0,8.0,0,no attorney representation,hager city,no attorney representation,wisconsin,10:00:00,18:00:00,19.97,19.97
1,0,33,56,12,1,seasonal,40.0,10.92,10.0,none,0.0,0.0,0,no attorney representation,norristown,no attorney representation,pennsylvania,11:00:00,18:00:00,0.0,0.0
1,1,37,56,18,1,peakload,35.0,11.29,0.0,none,0.0,3.0,0,amherst,ocean isle beach,virginia,north carolina,07:00:00,18:00:00,16.94,16.94
1,1,37,56,4,1,peakload,35.0,13.42,0.0,none,0.0,1.0,0,livingston,baton rouge,louisiana,louisiana,06:30:00,15:00:00,20.13,20.13
1,1,37,56,12,1,seasonal,40.0,15.1,0.0,none,0.0,0.0,0,milton,ransomville,new york,new york,07:00:00,16:00:00,22.65,22.65
1,1,37,56,20,1,seasonal,40.0,14.08,0.0,none,0.0,0.0,0,dallas,springfield,texas,virginia,07:30:00,16:30:00,21.12,21.12
1,0,37,72,4,1,peakload,35.0,11.19,0.0,none,0.0,0.0,0,no attorney representation,holderness,no attorney representation,new hampshire,08:00:00,21:00:00,16.79,16.79
1,1,47,23,30,1,seasonal,40.0,13.96,0.0,none,0.0,3.0,0,mendenhall,colion,mississippi,arkansas,07:30:00,16:30:00,20.94,20.94
1,1,53,21,15,1,seasonal,40.0,12.79,0.0,none,0.0,0.0,0,atascadero,oakley,california,idaho,07:30:00,16:00:00,0.0,0.0
1,1,37,56,5,1,seasonal,40.0,12.95,0.0,none,0.0,3.0,0,tulsa,tulsa,oklahoma,oklahoma,07:30:00,17:30:00,19.43,19.43
1,1,47,23,8,1,peakload,40.0,37.66,0.0,none,0.0,1.0,0,norman,sloatsburg,oklahoma,new york,05:00:00,17:00:00,56.49,56.49
1,1,37,53,3,1,seasonal,35.0,24.83,0.0,none,0.0,0.0,0,edgartown,edgartown,massachusetts,massachusetts,07:00:00,14:00:00,0.0,0.0
1,1,35,72,6,1,seasonal,35.0,16.76,0.0,none,0.0,0.0,0,edgartown,oak bluffs,massachusetts,massachusetts,10:00:00,17:00:00,0.0,0.0
1,1,37,72,15,1,peakload,40.0,13.06,0.0,none,0.0,0.0,0,boston,middletown,massachusetts,rhode island,09:00:00,17:00:00,0.0,0.0
1,0,37,56,35,1,seasonal,40.0,13.68,0.0,none,2.0,2.0,0,no attorney representation,lehi,no attorney representation,utah,07:00:00,16:00:00,20.52,20.52
1,1,37,72,5,1,seasonal,35.0,15.24,0.0,none,0.0,0.0,0,edgartown,edgartown,massachusetts,massachusetts,09:00:00,16:00:00,0.0,0.0
1,1,37,72,6,1,seasonal,35.0,14.58,0.0,none,0.0,0.0,0,boston,orleans,massachusetts,massachusetts,09:00:00,15:00:00,0.0,0.0
1,1,51,31,30,1,seasonal,35.0,8.33,0.0,none,0.0,0.0,0,new roads,lecompte,louisiana,louisiana,07:00:00,17:00:00,12.5,12.5
1,0,47,23,40,1,peakload,40.0,17.24,0.0,none,0.0,0.0,1,no attorney representation,atlanta,no attorney representation,georgia,07:00:00,16:00:00,0.0,0.0
1,1,35,56,14,1,seasonal,40.0,12.89,0.0,none,0.0,0.0,0,norman,burlington,oklahoma,vermont,07:00:00,22:00:00,19.34,19.34
1,1,45,44,3,0,seasonal,40.0,10.5,0.0,none,0.0,0.0,0,westbury,newport,new york,north carolina,07:30:00,15:30:00,15.75,15.75
1,1,45,11,107,1,seasonal,40.0,12.86,0.0,none,0.0,3.0,0,coeur d'alene,monticello,idaho,arkansas,07:00:00,15:30:00,19.29,30.0
1,1,37,56,10,1,peakload,40.0,17.95,0.0,none,0.0,0.0,0,albany,stockton,new york,california,06:00:00,14:30:00,26.93,26.93
1,1,37,56,8,1,seasonal,40.0,15.96,0.0,none,0.0,0.0,0,coeur d' alene,horace,idaho,north dakota,07:00:00,18:00:00,23.94,23.94
1,1,41,72,12,1,seasonal,40.0,10.15,0.0,none,0.0,1.0,0,westbury,belfast,new york,maine,11:00:00,19:00:00,15.23,15.23
1,1,37,56,3,1,seasonal,40.0,13.83,0.0,none,0.0,0.0,0,twinsburg,columbus,ohio,ohio,09:00:00,17:00:00,20.75,20.75
1,1,37,56,18,1,peakload,40.0,13.68,0.0,none,0.0,0.0,0,minneapolis,salt lake city,minnesota,utah,08:00:00,17:00:00,20.52,20.52
1,1,51,31,14,1,seasonal,35.0,9.6,0.0,none,0.0,0.0,0,amherst,fishing creek,virginia,maryland,06:00:00,14:30:00,14.4,14.4
1,1,37,56,40,1,peakload,40.0,12.54,0.0,none,0.0,0.0,0,coeur d' alene,ocoee,idaho,florida,06:30:00,17:00:00,18.81,21.0
1,1,37,72,20,1,peakload,40.0,14.64,0.0,none,0.0,0.0,0,lake park,rose haven,georgia,maryland,08:00:00,16:30:00,21.96,21.96
1,1,37,56,6,1,seasonal,40.0,16.81,0.0,none,0.0,0.0,0,coeur d'alene,monmouth junction,idaho,new jersey,08:00:00,16:30:00,25.22,25.88
1,1,37,56,4,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,farmersville,pilot point,texas,texas,08:00:00,17:00:00,0.0,0.0
1,1,37,33,3,1,seasonal,40.0,16.35,0.0,none,0.0,1.0,0,westbury,southold,new york,new york,08:00:00,16:00:00,24.53,24.53
1,1,37,56,120,1,seasonal,40.0,15.17,0.0,none,0.0,0.0,0,windsor,henderson,colorado,colorado,07:00:00,17:00:00,22.75,27.0
1,1,37,33,9,1,seasonal,40.0,16.34,0.0,none,0.0,1.0,0,westbury,east hampton,new york,new york,06:30:00,14:30:00,24.51,24.51
1,1,37,33,7,1,seasonal,40.0,16.35,0.0,none,0.0,1.0,0,westbury,southampton,new york,new york,08:00:00,16:00:00,24.53,24.53
1,1,47,23,8,1,peakload,40.0,14.35,0.0,none,0.0,0.0,0,garden ridge,sioux falls,texas,south dakota,07:00:00,16:00:00,21.53,21.53
1,1,37,56,7,1,peakload,40.0,14.12,0.0,none,0.0,0.0,0,coeur d'alene,okeechobee,idaho,florida,08:00:00,17:00:00,21.18,22.5
1,1,37,56,12,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,farmersville,dallas,texas,texas,07:00:00,15:30:00,0.0,0.0
1,1,37,56,20,1,peakload,40.0,11.82,0.0,none,0.0,0.0,0,coeur d'alene,north augusta,idaho,south carolina,07:00:00,17:00:00,17.73,21.0
1,1,37,56,6,1,peakload,40.0,12.81,0.0,none,0.0,0.0,0,coeur d'alene,ridgeland,idaho,south carolina,07:00:00,17:00:00,19.22,21.0
1,1,37,56,15,1,seasonal,40.0,16.81,0.0,none,0.0,0.0,0,bay city,bergenfield,texas,new jersey,07:30:00,15:30:00,0.0,0.0
1,1,35,72,4,1,seasonal,40.0,11.62,0.0,none,0.0,3.0,0,garden ridge,custer,texas,south dakota,05:30:00,13:30:00,17.43,17.43
1,1,37,56,12,1,peakload,40.0,15.17,0.0,none,0.0,0.0,0,coeur d'alene,englewood,idaho,colorado,06:00:00,18:30:00,22.76,27.0
1,1,47,23,7,1,peakload,40.0,16.17,0.0,none,0.0,0.0,0,coeur d'alene,driggs,idaho,idaho,08:00:00,16:30:00,24.26,33.0
1,1,37,56,4,1,peakload,40.0,14.52,0.0,none,0.0,0.0,0,coeur d'alene,fenton,idaho,missouri,07:30:00,16:30:00,21.78,27.0
1,1,37,56,20,1,seasonal,40.0,13.07,0.0,none,0.0,0.0,0,garden ridge,aberdeen,texas,south dakota,08:00:00,17:00:00,19.61,19.61
1,1,35,72,8,1,seasonal,40.0,12.35,0.0,none,0.0,0.0,0,garden ridge,keystone,texas,south dakota,08:00:00,16:00:00,18.53,18.53
1,1,37,72,10,1,seasonal,40.0,10.5,0.0,none,0.0,0.0,0,garden ridge,hill city,texas,south dakota,08:00:00,17:00:00,15.75,15.75
1,1,47,23,10,1,peakload,40.0,15.86,0.0,none,0.0,0.0,0,garden ridge,aberdeen,texas,south dakota,07:30:00,16:30:00,23.79,23.79
1,1,37,33,4,1,seasonal,40.0,16.35,0.0,none,0.0,1.0,0,westbury,farmingdale,new york,new york,08:00:00,16:00:00,24.53,24.53
1,1,37,56,20,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,0,charlottesville,novelty,virginia,ohio,07:30:00,16:00:00,20.55,20.55
1,1,51,32,4,1,seasonal,40.0,14.42,0.0,none,0.0,0.0,0,ames,britton,iowa,south dakota,06:00:00,15:30:00,21.63,21.63
1,1,37,56,5,1,seasonal,40.0,15.1,0.0,none,0.0,0.0,0,bay city,macedon,texas,new york,07:00:00,16:00:00,22.65,24.0
1,1,37,56,5,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,bay city,st. louis,texas,missouri,07:00:00,15:30:00,21.78,21.78
1,1,37,56,4,1,seasonal,40.0,15.73,0.0,none,0.0,0.0,0,amherst,landenberg,virginia,pennsylvania,07:15:00,17:00:00,23.6,23.6
1,1,37,56,6,1,seasonal,40.0,15.73,0.0,none,0.0,3.0,0,lovingston,norristown,virginia,pennsylvania,07:00:00,15:30:00,23.6,23.6
1,1,37,72,24,1,peakload,35.0,14.92,0.0,none,0.0,0.0,0,charlottesville,billings,virginia,montana,08:00:00,16:00:00,22.38,22.38
1,1,51,31,9,1,seasonal,35.0,9.6,0.0,none,0.0,0.0,0,amherst,fishing creek,virginia,maryland,06:00:00,14:00:00,14.4,14.4
1,1,37,56,10,1,peakload,40.0,14.73,0.0,none,0.0,0.0,0,bay city,lenexa,texas,kansas,07:00:00,16:00:00,22.1,25.5
1,1,37,56,50,1,peakload,35.0,14.52,0.0,none,0.0,3.0,0,amherst,raleigh,virginia,north carolina,06:30:00,16:00:00,21.78,21.78
1,1,37,56,70,1,peakload,40.0,12.57,0.0,none,0.0,0.0,0,charlottesville,venice,virginia,florida,07:00:00,17:30:00,18.86,18.86
1,1,37,56,11,1,peakload,40.0,12.61,0.0,none,0.0,0.0,0,amherst,evington,virginia,virginia,06:30:00,15:00:00,18.92,18.92
1,1,35,71,8,1,seasonal,40.0,15.27,0.0,none,0.0,3.0,0,framingham,scarsdale,massachusetts,new york,14:00:00,22:00:00,22.91,31.5
1,1,35,72,15,1,seasonal,40.0,10.41,0.0,high school/ged ,0.0,0.0,0,princeton,wildwood,new jersey,new jersey,11:00:00,20:00:00,15.62,15.62
1,1,35,72,6,1,seasonal,40.0,14.3,0.0,high school/ged ,0.0,0.0,0,princeton,wildwood,new jersey,new jersey,10:00:00,19:00:00,21.45,21.45
1,1,47,56,3,1,seasonal,40.0,17.26,0.0,high school/ged ,0.0,0.0,0,princeton,annandale,new jersey,new jersey,08:00:00,17:00:00,0.0,0.0
1,1,37,56,8,1,peakload,40.0,13.02,0.0,none,0.0,1.0,0,centennial,selma,colorado,texas,06:30:00,17:30:00,19.53,19.53
1,1,37,56,24,1,seasonal,40.0,13.41,0.0,none,0.0,0.0,0,lovingston,brownsburg,virginia,indiana,06:30:00,15:00:00,20.12,20.12
1,1,37,72,10,1,seasonal,35.0,10.75,0.0,none,0.0,0.0,0,bloomfield hills,mackinac island,michigan,michigan,10:00:00,16:30:00,16.13,16.13
1,1,35,71,2,1,seasonal,35.0,10.06,0.0,none,0.0,3.0,0,framingham,agar,massachusetts,south dakota,09:00:00,16:00:00,0.0,0.0
1,1,37,23,3,1,seasonal,40.0,16.34,0.0,none,0.0,0.0,0,ronkonkoma,islandia,new york,new york,08:00:00,16:00:00,24.51,24.51
1,1,47,23,15,1,seasonal,40.0,15.86,0.0,none,0.0,3.0,0,ames,aberdeen,iowa,south dakota,07:00:00,18:00:00,23.79,23.79
1,1,37,71,6,1,peakload,40.0,13.05,0.0,none,0.0,3.0,0,framingham,naples,massachusetts,florida,09:00:00,17:00:00,19.88,19.88
1,1,37,56,16,1,seasonal,40.0,13.77,0.0,none,0.0,0.0,0,charlottesville,bentleyville,virginia,pennsylvania,07:00:00,15:30:00,20.66,20.66
1,1,35,72,5,1,seasonal,35.0,11.53,0.0,none,0.0,0.0,0,ocean city,bethany beach,maryland,delaware,12:00:00,20:00:00,17.3,17.3
1,1,37,56,14,1,seasonal,40.0,13.77,0.0,none,0.0,0.0,0,lovingston,gibsonia,virginia,pennsylvania,07:00:00,15:30:00,20.66,20.66
1,1,47,23,5,1,peakload,40.0,14.62,0.0,none,0.0,0.0,0,garden ridge,aberdeen,texas,south dakota,07:00:00,16:00:00,21.93,21.93
1,1,37,56,16,1,peakload,35.0,10.27,0.0,none,0.0,3.0,0,framingham,canyon lake,massachusetts,texas,09:00:00,16:00:00,15.41,15.41
1,1,37,72,33,1,peakload,35.0,11.92,0.0,none,0.0,0.0,0,hertford,duck,north carolina,north carolina,09:00:00,17:00:00,0.0,0.0
1,1,35,72,16,1,peakload,35.0,10.0,0.0,none,0.0,0.0,0,miami,cherokee,florida,north carolina,08:30:00,16:30:00,15.0,15.0
1,1,47,23,18,1,seasonal,40.0,15.86,0.0,none,0.0,3.0,0,ames,aberdeen,iowa,south dakota,07:00:00,18:00:00,23.79,23.79
1,1,35,72,10,1,peakload,35.0,10.26,0.0,none,0.0,0.0,0,miami,cherokee,florida,north carolina,04:00:00,13:00:00,15.39,15.39
1,1,51,72,11,1,peakload,35.0,10.1,0.0,none,0.0,0.0,0,miami,cherokee,florida,north carolina,04:00:00,12:00:00,15.15,15.15
1,1,37,72,40,1,peakload,35.0,10.33,0.0,none,0.0,0.0,0,miami,cherokee,florida,north carolina,08:30:00,16:30:00,15.5,15.5
1,1,35,72,4,1,peakload,35.0,10.0,0.0,none,0.0,0.0,0,miami,cherokee,florida,north carolina,04:00:00,12:00:00,15.0,15.0
1,1,43,72,7,1,peakload,35.0,11.54,0.0,none,0.0,6.0,0,hertford,duck,north carolina,north carolina,07:00:00,15:30:00,0.0,0.0
1,1,39,72,11,1,peakload,35.0,10.87,0.0,none,0.0,0.0,0,hertford,duck,north carolina,north carolina,06:30:00,14:30:00,0.0,0.0
1,1,35,72,14,1,peakload,35.0,10.19,0.0,none,0.0,6.0,0,hertford,duck,north carolina,north carolina,07:00:00,15:30:00,0.0,0.0
1,1,47,23,15,1,peakload,40.0,18.01,0.0,none,0.0,0.0,0,boulder,longmont,colorado,colorado,07:00:00,19:00:00,27.02,27.02
1,1,37,56,10,1,peakload,40.0,15.17,0.0,none,0.0,0.0,0,bay city,castle rock,texas,colorado,07:00:00,17:30:00,22.76,22.76
1,1,37,56,60,1,peakload,35.0,10.3,0.0,none,0.0,3.0,0,framingham,branson,massachusetts,missouri,09:00:00,16:00:00,15.45,15.45
1,1,37,56,24,1,peakload,35.0,13.12,0.0,none,0.0,0.0,0,frisco,lexington,texas,kentucky,06:30:00,15:15:00,19.68,19.68
1,1,47,54,9,1,peakload,35.0,15.82,0.0,none,0.0,0.0,0,atascadero,loveland,california,colorado,07:00:00,15:00:00,0.0,0.0
1,1,35,72,29,1,peakload,37.0,11.24,0.0,none,0.0,0.0,0,bloomfield hills,mackinaw city,michigan,michigan,07:00:00,12:30:00,16.86,16.86
1,1,37,72,8,1,peakload,35.0,11.0,0.0,none,0.0,3.0,0,frisco,louisville,texas,kentucky,05:00:00,13:30:00,16.5,16.5
1,1,47,23,25,1,seasonal,40.0,17.74,0.0,none,0.0,3.0,0,ames,marietta,iowa,pennsylvania,07:00:00,18:00:00,26.61,26.61
1,1,35,72,20,1,peakload,35.0,10.0,0.0,none,0.0,0.0,0,miami,cherokee,florida,north carolina,16:00:00,23:00:00,15.0,15.0
1,1,35,72,12,1,seasonal,35.0,13.25,0.0,none,0.0,0.0,0,portland,portland,maine,maine,08:00:00,23:00:00,19.88,19.88
1,0,37,56,45,1,peakload,35.0,12.95,0.0,none,0.0,0.0,0,no attorney representation,tulsa,no attorney representation,oklahoma,07:30:00,17:00:00,19.43,19.43
1,1,47,23,12,1,seasonal,40.0,12.79,0.0,none,0.0,0.0,0,omaha,lincoln,nebraska,nebraska,08:00:00,17:00:00,19.19,19.19
1,1,37,56,8,1,peakload,35.0,12.9,0.0,none,0.0,0.0,0,frisco,mount pleasant,texas,south carolina,07:00:00,16:00:00,19.35,19.35
1,1,37,72,75,1,peakload,35.0,11.1,0.0,none,0.0,0.0,0,miami,colorado springs,florida,colorado,07:00:00,15:30:00,16.65,16.65
1,1,37,56,29,1,peakload,40.0,15.39,0.0,none,0.0,0.0,0,austin,leesburg,texas,virginia,08:00:00,17:00:00,23.09,26.25
1,1,37,56,4,1,seasonal,40.0,12.61,0.0,none,0.0,3.0,0,encinitas,madison heights,california,virginia,08:00:00,16:00:00,18.92,18.92
1,1,37,56,6,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,wylie,wylie,texas,texas,07:00:00,16:00:00,20.91,20.91
1,1,53,23,5,1,seasonal,40.0,20.19,0.0,none,0.0,3.0,0,ames,salem,iowa,south dakota,07:00:00,16:00:00,30.29,30.29
1,1,37,56,4,1,seasonal,40.0,14.41,0.0,none,0.0,0.0,0,bay city,lafayette,texas,new jersey,07:00:00,17:00:00,21.62,21.62
1,1,47,23,12,1,seasonal,40.0,15.0,0.0,none,0.0,0.0,0,mentor,victor,ohio,idaho,07:00:00,17:30:00,22.5,22.5
1,1,47,23,15,1,seasonal,40.0,12.79,0.0,none,0.0,0.0,0,omaha,omaha,nebraska,nebraska,08:00:00,17:00:00,19.19,19.19
1,1,37,56,6,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,0,lovingston,north royalton,virginia,ohio,08:00:00,16:30:00,20.55,20.55
1,1,37,56,77,1,seasonal,40.0,13.31,0.0,none,0.0,0.0,0,coeur d' alene,louisville,idaho,kentucky,06:00:00,14:30:00,19.97,22.5
1,1,37,56,12,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,wylie,carrollton,texas,texas,07:00:00,15:00:00,20.91,20.91
1,1,35,72,40,1,peakload,35.0,12.69,0.0,none,0.0,3.0,0,westlake village,provincetown,california,massachusetts,10:00:00,16:00:00,19.04,24.75
1,1,37,56,12,1,peakload,35.0,13.91,0.0,none,0.0,0.0,0,wylie,georgetown,texas,texas,08:00:00,17:00:00,20.87,20.87
1,1,37,56,34,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,wylie,dallas,texas,texas,06:30:00,18:00:00,20.91,20.91
1,1,37,56,12,1,peakload,35.0,13.94,0.0,none,0.0,0.0,0,wylie,midlothian,texas,texas,08:00:00,17:00:00,20.91,20.91
1,1,47,23,22,1,peakload,35.0,14.7,0.0,none,0.0,0.0,0,frisco,maynard,texas,massachusetts,06:00:00,15:00:00,22.05,22.05
1,1,37,54,6,1,peakload,40.0,15.59,0.0,none,0.0,0.0,0,atascadero,joliet,california,illinois,07:00:00,16:00:00,23.39,23.39
1,1,37,55,12,1,peakload,40.0,12.95,0.0,none,0.0,2.0,0,austin,tulsa,texas,oklahoma,07:00:00,15:30:00,19.43,24.0
1,1,37,56,30,1,peakload,40.0,13.91,0.0,none,0.0,0.0,0,austin,austin,texas,texas,08:00:00,17:00:00,20.87,31.5
1,1,37,56,20,1,peakload,40.0,12.92,0.0,none,0.0,0.0,0,tulsa,midwest city,oklahoma,oklahoma,08:00:00,17:00:00,19.38,19.38
1,1,37,56,10,1,seasonal,40.0,13.77,0.0,none,0.0,3.0,0,coeur d alene,bethel park,idaho,pennsylvania,07:00:00,16:00:00,20.66,30.89
1,1,35,72,15,1,seasonal,40.0,9.0,0.0,high school/ged ,0.0,0.0,0,tulsa,faribault,oklahoma,minnesota,00:00:00,23:55:00,0.0,0.0
1,1,37,56,6,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,wylie,caddo mills,texas,texas,06:30:00,17:00:00,20.91,20.91
1,1,37,56,8,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,0,issaquah,mentor,washington,ohio,08:00:00,17:00:00,20.55,20.55
1,1,39,71,5,1,peakload,35.0,10.99,0.0,high school/ged ,0.0,0.0,0,tulsa,stoughton,oklahoma,wisconsin,08:00:00,23:55:00,16.49,16.49
1,1,37,56,16,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,cherry hill,west alton,new jersey,missouri,07:00:00,16:00:00,21.78,21.78
1,1,35,72,5,1,peakload,40.0,11.65,0.0,none,0.0,6.0,0,cherry hill,uniontown,new jersey,pennsylvania,09:00:00,22:00:00,17.48,17.48
1,0,51,31,45,1,seasonal,35.0,9.65,0.0,none,0.0,0.0,0,no attorney representation,delcambre,no attorney representation,louisiana,05:00:00,17:00:00,14.48,14.48
1,1,37,56,3,1,peakload,35.0,11.85,0.0,none,0.0,0.0,0,wylie,smithville,texas,oklahoma,08:00:00,17:00:00,17.78,17.78
1,1,37,56,12,1,peakload,35.0,13.3,0.0,none,0.0,0.0,0,wylie,burton,texas,texas,08:00:00,16:00:00,19.95,19.95
1,1,53,48,15,1,peakload,40.0,15.45,0.0,high school/ged ,0.0,0.0,0,cherry hill,folcroft,new jersey,pennsylvania,07:00:00,16:00:00,23.18,23.18
1,1,37,72,25,1,peakload,40.0,12.0,0.0,none,0.0,0.0,0,naples,gulf shores,florida,alabama,08:00:00,16:30:00,0.0,0.0
1,1,37,56,5,1,seasonal,40.0,16.08,0.0,none,0.0,0.0,0,lacey,des moines,washington,washington,07:00:00,15:30:00,24.12,24.12
1,1,37,56,10,1,peakload,40.0,12.67,0.0,none,0.0,0.0,0,garden ridge,meriden,texas,kansas,08:00:00,17:00:00,19.01,19.01
1,1,37,44,8,1,seasonal,40.0,13.12,0.0,none,0.0,0.0,0,atascadero,nicholasville,california,kentucky,07:30:00,16:00:00,0.0,0.0
